A person who fils to comply with orders for the maintenance of good order in violation of Article 43-2 shall be punished by an administrative fine not exceeding one million won. <Newly Inserted by Act No. 5235, Dec. 30, 1996>|제43조의2(심판정의 질서유지)의 규정에 위반하여 질서유지의 명령을 따르지 아니한 자는 100만원 이하의 과태료에 처한다. <신설 1996.12.30>
Administrative fines referred to in paragraph (1) or (2) shall be imposed and collected by the Fair Trade Commission, as prescribed by Presidential Decree. <Amended by Act No. 5335, Dec. 30, 1996>|제1항 또는 제2항의 규정에 의한 과태료는 대통령령이 정하는 바에 의하여 공정거래위원회가 부과·징수한다. <개정 1996.12.30>
through (6) Deleted. <by Act No. 9554, Mar. 25, 2009>|삭제 <2009.3.25>
Any offense as prescribed in Articles 66 and 67 shall be prosecuted by a public action only after a complaint is filed by the Fair Trade Commission. <Amended by Act No. 5235, Dec. 30, 1996>|제66조(벌칙) 및 제67조(벌칙)의 죄는 공정거래위원회의 고발이 있어야 공소를 제기할 수 있다. <개정 1996.12.30>
The Fair Trade Commission shall file with the Prosecutor General the complaints under Articles 66 and 67 where it is deemed that such violations may substantially hamper competition, because the degree of violations is obvious from an objective point of view and serious. <Newly Inserted by Act No. 5235, Dec. 30, 1996>|공정거래위원회는 제66조 및 제67조의 죄중 그 위반의 정도가 객관적으로 명백하고 중대하여 경쟁질서를 현저히 저해한다고 인정하는 경우에는 검찰총장에게 고발하여야 한다. <신설 1996.12.30>
The Prosecutor General may notify the Fair Trade Commission of the existence of facts corresponding to prosecution requirements under paragraph (2), and may request the Fair Trade Commission to file with him/her. <Newly Inserted by Act No. 5235, Dec. 30, 1996>|검찰총장은 제2항의 규정에 의한 고발요건에 해당하는 사실이 있음을 공정거래위원회에 통보하여 고발을 요청할 수 있다. <신설 1996.12.30>
Even if the Fair Trade Commission concludes that a case does not fall under the requirements for filing a complaint under paragraph (2), the Chairperson of the Board of Audit and Inspection, the Administrator of the Supply Administration, or the Administrator of Small and Medium Business Administration may request the Fair Trade Commission to file a complaint for other reasons, such as the ripple effect on the society, influence on the national finance, and the degree of the damage caused to small and medium enterprises. <Newly Inserted by Act No. 11937, Jul. 16, 2013>|공정거래위원회가 제2항에 따른 고발요건에 해당하지 아니한다고 결정하더라도 감사원장, 조달청장, 중소기업청장은 사회적 파급효과, 국가재정에 끼친 영향, 중소기업에 미친 피해 정도 등 다른 사정을 이유로 공정거래위원회에 고발을 요청할 수 있다. <신설 2013.7.16>
Upon receiving a request for filing a complaint under paragraph (3) or (4), the chairperson of the Fair Trade Commission shall file the complaint with the Prosecutor General. <Newly Inserted by Act No. 11937, Jul. 16, 2013>|제3항 또는 제4항에 따른 고발요청이 있는 때에는 공정거래위원회 위원장은 검찰총장에게 고발하여야 한다. <신설 2013.7.16>
The Fair Trade Commission may not withdraw the filing of a complaint after the prosecution has commenced. <Newly Inserted by Act No. 5235, Dec. 30, 1996; by Act No. 11937, Jul. 16, 2013>|공정거래위원회는 공소가 제기된 후에는 고발을 취소하지 못한다. <신설 1996.12.30, 2013.7.16>
Any authorization, approval, recognition, designation, corrective measures, etc. granted or taken by the Minister of Economic Planning Board pursuant to the previous provisions as at the time this Act enters into force, shall be deemed those granted or taken by the Fair Trade Commission under this Act.|이 법 시행당시 종전의 규정에 의한 경제기획원장관의 인가ㆍ승인ㆍ인정ㆍ지정ㆍ시정조치등은 이 법의 규정에 의한 공정거래위원회의 인가ㆍ승인ㆍ인정ㆍ지정 및 시정조치등으로 본다.
Matters reported, requested or notified to the Minister of Economic Planning Board pursuant to the previous provisions as at the time this Act enters into force, shall be deemed those reported, requested or notified to the Fair Trade Commission under this Act.|이 법 시행당시 종전 규정에 의해 경제기획원장관에게 신고ㆍ신청ㆍ통지한 사항은 이 법의 규정에 의해 공정거래위원회에 신고ㆍ신청ㆍ통지한 것으로 본다.
Any public announcement made by the Minister of Economic Planning Board pursuant to the previous provisions as at the time this Act enters into force, shall be deemed that made by the Fair Trade Commission under this Act.|이 법 시행당시 종전 규정에 의한 경제기획원장관의 고시는 이 법의 규정에 의한 공정거래위원회의 고시로 본다.
If a company which belongs to an enterprise group is designated as a large enterprise group as at the time this Act enters into force or within two years from the date this Act enters into force, and which received a notification as prescribed in Article 14 (1) at the time of designation, has made a contribution in excess of the maximum contribution amount|이 법 시행당시 또는 이 법 시행일로부터 2년이내에 대규모기업집단으로 지정된 기업집단에 속하는 회사로서 지정당시 제14조제1항에 의한 통지를 받은 회사가 통지당시 출자한도액을 초과하여 출자하고 있는 경우에는 제10조제1항의 규정을 적용함에 있어 이 법 시행일부터 2연간은 통지가 있은 날의 출자총액(이하 "특례한도액"이라 한다)을 출자한도액으로 본다. 다만, 순자산액이 증가하여 출자한도액이 특례한도액을 초과하게 된 때에는 그러하지 아니하며 제14조제3항제2호에서 정한 기간보다 짧을 때에는 이를 1년으로 한다.
The Fair Trade Commission may, if necessary, have a company for which the special maximum amount is recognized, prepare and submit a yearly plan to settle the excess of the maximum contribution amount.|공정거래위원회는 필요하다고 인정하는 경우에는 특례한도액을 인정받는 회사에 대하여 출자한도초과액의 연도별 해소방안을 작성하여 제출하게 할 수 있다.
Notwithstanding the provisions of Article 10 (1), if a company belonging to a large enterprise group owns on April 1, 1987 stocks of a company more than 30 percent of the total issued stocks of which is ownedby the Government, local governments or government-invested institutions under the Framework Act on the Management of Government-Invested Institutions, and if the Fair Trade Commission approves it, the company may own the stocks after the period as referred to in paragraph (1) has passed. In such cases, the Fair Trade Commission may separately determine the period in which the company may own such stocks.|대규모기업집단에 속하는 회사가 정부ㆍ지방자치단체 또는 정부투자기관관리기본법에 의한 정부투자기관이 발행주식 총수의 100분의 30이상을 소유하고 있는 회사의 주식을 1987년 4월 1일 당시 소유하고 있는 경우로서 공정거래위원회의 승인을 받은 경우에는 제10조제1항의 규정에 불구하고 제1항의 기간을 경과하여 당해주식을 소유할 수 있다. 이 경우 공정거래위원회는 당해주식을 소유할 수 있는 기간을 따로 정할 수 있다.
Notwithstanding the provisions of Article 10 (1), if a company belonging to a large enterprise group owns on April 1, 1987 stocks issued by a foreign-invested enterprise under the Foreign Capital Inducement Act, and the Fair Trade Commission approves it, the company may own such stocks for up to three years after the period as referred to in paragraph (1) has passed.|대규모기업집단에 속하는 회사가 외자도입법에 의한 외국인투자기업의 주식을 1987년 4월 1일 당시 소유하고 있는 경우로서 공정거래위원회의 승인을 받은 경우에는 제10조제1항의 규정에 불구하고 제1항의 기간을 경과하여 3년의 범위안에서 당해주식을 소유할 수 있다.
If a company which belongs to an enterprises group is designated as a large enterprise group subject to limitations on debt guarantee as at the time this Act enters into force, or within three years after this Act enters into force, and which has received the notification as prescribed in Article 14 (1), has guaranteed any debt in excess of the maximum debt guarantee amount at the time of the notification thereof, the total debt guarantee on the day the notification is made (hereinafter referred to as "special maximum debt guarantee amount") shall, in application of the provisions of Article 10-2 (1), be deemed the maximum debt guarantee amount for three years after this Act enters into force: Provided, That this shall not apply where the maximum debt guarantee amount exceeds the special maximum debt guarantee amount due to the increase of the owner's capital.|이 법 시행당시 또는 이 법 시행일부터 3년이내에 채무보증제한대규모기업집단으로 지정된 기업집단에 속하는 회사로서 제14조제1항에 의한 통지를 받은 회사가 통지받을 당시 채무보증한도액을 초과하여 채무보증을 하고 있는 경우에는 제10조의2제1항의 규정을 적용함에 있어 이 법 시행일부터 3연간은 통지가 있은 날의 채무보증총액(이하 "채무보증특례한도액"이라 한다)을 채무보증한도액으로 본다. 다만, 자기자본이 증가하여 채무보증한도액이 채무보증특례한도액을 초과하게 된 때에는 그러하지 아니하다.
The Fair Trade Commission may, if necessary, have a company having the special maximum debt guarantee amount recognized under paragraph (1),prepare and submit a yearly plan to solve the excess maximum debt guarantee amount through a consultation with domestic financial institutions.|공정거래위원회는 필요하다고 인정하는 경우에는 제1항의 규정에 의하여 채무보증특례한도액을 인정받은 회사에 대하여 국내금융기관과의 협의를 거친 채무보증한도초과액의 연도별 해소방안을 작성하여 제출하게 할 수 있다.
(Enforcement Date) This Act shall enter into force on April 1, 1995.|(시행일）이 법은 1995년 4월 1일부터 시행한다.
(Transitional Measures concerning Total Contribution) If a company which belongs to an enterprise group designated as a large enterprise group as at the time this Act enters into force, or within three years after this Act enters into force, and which has received the notification as prescribed in Article 14 (1) at the time of such designation, holds a contribution in excess of the maximum contribution at the time it receives the notification, the total contribution existing on the day it receives the notification (hereinafter referred to as "special ceiling") shall be deemed the ceiling of contribution for three years after this Act enters into force: Provided, That if the ceiling of contribution exceeds the special ceiling due to an increase in the net assets, this shall not apply, and if the period is shorter than that prescribed in the main sentence of Article 14 (3) 2, it shall be one year.|(출자총액에 대한 경과조치）이 법 시행당시 또는 이 법 시행일부터 3년이내에 대규모기업집단으로 지정된 기업집단에 속하는 회사로서 지정당시 제14조제1항의 규정에 의한 통지를 받은 회사가 통지를 받을 당시 출자한도액을 초과하여 출자하고 있는 경우에는 제10조제1항의 규정을 적용함에 있어 이 법 시행일부터 3년간은 통지가 있은 날의 출자총액(이하 "특례한도액"이라 한다)을 출자한도액으로 본다. 다만, 순자산액이 증가하여 출자한도액이 특례한도액을 초과하게 된 때에는 그러하지 아니하며 제14조제3항제2호 본문에서 정한 기간보다 짧을 때에는 이를 1년으로 한다.
(Applicability) The revised provisions of Article 10 (2) shall apply exclusively to stocks acquired or owned after this Act enters into force.|(적용례）제10조제2항의 개정규정은 이 법 시행일이후에 취득 또는 소유하게 되는 주식에 한하여 이를 적용한다.
(Enforcement Date) This Act shall enter into force on April 1, 1997.|(시행일）이 법은 1997년 4월 1일부터 시행한다.
(Transitional Measures concerning Aggregate Contributions) In applyingthe amended provisions of Article 10, where the book value of shares acquired before this Act enters into force is below the purchase price of such shares, the book value of the shares concerned shall be deemed the purchase price of the shares concerned.|(출자총액에 관한 경과조치）제10조(출자총액의 제한)의 개정규정을 적용함에 있어서 이 법 시행일전에 취득한 주식의 장부가액이 취득가액보다 적은 경우에는 그 장부가액을 당해주식의 취득가액으로 본다.
(Transitional Measures concerning Guarantee of Liabilities) After this Act enter into force, where a member company of a large enterprise group subject to limitations on debt guarantee has provided guarantees over the maximum debt guarantee prescribed by the amended provisions of Article 10-2 (1) with domestic affiliated companies as at the time this Act enters into force, the aggregate debt guarantee shall be deemed the maximum debt guarantee for the company concerned by March 31, 1998: Provided, That where the aggregate debt guarantee has exceeded the maximum debt guarantee for the company concerned because of an increase in the owner's equity, this paragraph shall not apply.|(채무보증에 관한 경과조치）이 법 시행당시의 채무보증제한대규모기업집단에 속하는 회사로서 이 법 시행당시의 국내 계열회사에 대한 채무보증총액이 제10조의2(계열회사에 대한 채무보증의 제한)제1항의 개정규정에 의한 채무보증한도액을 초과하는 경우에는 1998년 3월 31일까지는 그 채무보증총액을 당해회사의 채무보증한도액으로 본다. 다만, 자기자본의 증가로 인하여 당해회사의 채무보증한도액이 채무보증총액을 초과하게 된 경우에는 그러하지 아니하다.
(Transitional Measures concerning Penalty Provisions) The application of the penalty provisions to any act committed before this Act enters into force shall be governed by the previous provisions.|(벌칙에 관한 경과조치） 이 법 시행전의 행위에 대한 벌칙의 적용에 있어서는 종전의 규정에 의한다.
(Enforcement Date) This Act shall enter into force on April 1, 1998: Provided, That the amended provisions of Article 10 shall enter into force on the date of its promulgation.|(시행일) 이 법은 1998년 4월 1일부터 시행한다. 다만, 제10조(출자총액의 제한)의 개정규정은 공포한 날부터 시행한다.
(Transitional Measures on Debt Guarantee) If the total debt guarantees for domestic affiliated companies which a company belonging to an enterprise group designated in the year 1998 as a large enterprise group subject to the limitations on debt guarantee, which was designated in the year 1997, guarantees for domestic affiliated companies at the time of its designation, exceed the limitations on debt guarantee pursuant to the previous provisions of Article 10-2 (1), the previous provisions shall apply: Provided, That the period exceptionally recognized pursuant to the decrease of shareholder's equity referred to in the previous provisions of Article 10-2 (4) shall not expire on or before March 31, 2000.|(채무보증에 대한 경과조치) 1997년에 지정된 채무보증제한대규모기업집단으로서 1998년에 채무보증제한대규모기업집단으로 지정된 기업집단에 속하는 회사가 지정당시 국내 계열회사에 대한 채무보증총액이 종전의 제10조의2제1항의 규정에 의한 채무보증한도액을 초과하고 있는 경우에는 종전의 규정에 의한다. 다만, 종전의 제10조의2제4항의 자기자본 감소에 따른 예외인정기간은 2000년 3월 31일을 경과할 수 없다.
(Enforcement Date) This Act shall enter into force on April 1, 1999:Provided, That the amendments to Article 50 (5), (6), (7) and (8),subparagraph 6 of Article 68, Articles 69 (1) and 69-2 (1) 7 shall enterinto force on the date of its promulgation.|독점규제및공정거래에관한법률중 다음과 같이 개정한다.
(Validity Term) The amendments to Article 50 (5), (6), (7) and (8),subparagraph 6 of Article 68, Articles 69 (1) and 69-2 (1) 7 shall remainin force for five years from the date of promulgation of this Act. <Amended by Act No. 6371, Jan. 16, 2001>|(시행일) 이 법은 1999년 4월 1일부터 시행한다. 다만, 제50조(위반행위의 조사 및 의견청취등)제5항ㆍ제6항ㆍ제7항ㆍ제8항, 제68조(벌칙)제6호, 제69조(벌칙)제1항 및 제69조의2(과태료)제1항제7호의 개정규정은 공포한 날부터 시행한다.
(Transitional Measures following Expiration of Validity Term) The application of the penalty provisions or administrative fines to any act committed before the term of validity expires under paragraph (2) of this Addenda shall be governed by the previous provisions.|(유효기간) 제50조(위반행위의 조사 및 의견청취등)제5항ㆍ제6항ㆍ제7항ㆍ제8항, 제68조(벌칙)제6호, 제69조(벌칙)제1항 및 제69조의2(과태료)제1항제7호의 개정규정은 이 법의 공포일부터 5년간 그 효력을 가진다. <개정 2001.1.16>
(Transitional Measures on Penalty Provisions) The application of the penalty provisions to any act committed before this Act enters into force shall be governed by the previous provisions.|(유효기간 만료에 따른 경과조치) 제2항의 규정에 의한 유효기간 만료전의 행위에 대한 벌칙 또는 과태료의 적용에 있어서는 종전의 규정에 의한다.
(Enforcement Date) This Act shall enter into force on April 1, 2001: Provided, That the amendments to Article 2 of Addenda of the Monopoly Regulation and Fair Trade Act (Act No. 5813) shall enter into force on the date of its promulgation.|(시행일) 이 법은 2001년 4월 1일부터 시행한다. 다만, 법률 제5813호 독점규제및공정거래에관한법률중개정법률 부칙 제2항의 개정규정은 공포한 날부터 시행한다.
(Applicability to Additional Payment for Refund of Surcharge)|(과징금 환급가산금에 관한 적용례) 제55조의6(과징금 환급가산금)의 개정규정은 이 법 시행후 최초로 환급사유가 발생하는 분부터 적용한다.
(Transitional Measures on Application of Penalty Provisions) In applying the penalty provisions against the activities committed before this Act enters into force, the previous provisions shall govern.|(벌칙적용에 관한 경과조치) 이 법 시행전의 행위에 대한 벌칙의 적용에 있어서는 종전의 규정에 의한다.
The amended provisions of Article 10 shall also be applicable to the stocks acquired or owned as at the time this Act enters into force. In such cases, the stocks acquired or owned under the amended provisions of Article 10 (6) 2 shall be limited to those acquired or owned after January 1, 1998.|제10조(출자총액의 제한)의 개정규정은 이 법 시행 당시 취득 또는 소유하고 있는 주식에 대하여도 이를 적용한다. 이 경우 동조제6항제2호의 개정규정에 의하여 취득 또는 소유하는 주식은 1998년 1월 1일 이후에 취득 또는 소유하는 것에 한한다.
In applying the provisions of paragraph (1), where the stocks acquired or owned as at the time this Act enters into force in order to induce foreign investments (excluding the stocks falling under Article 5 of the Addenda of the amended Act of the Monopoly Regulation and Fair Trade Act (Act No. 6043)) fall under the amended provisions of Article 10 (1) 3, and were acquired or owned before March 31, 2001, they shall be deemed to have been acquired or owned on April 1, 2001.|제1항의 규정을 적용함에 있어서 이 법 시행 당시 외국인투자의 유치를 위하여 취득 또는 소유하는 주식(법률 제6043호 독점규제및공정거래에관한법률중개정법률 부칙 제5조의 규정에 해당하는 주식은 제외한다)이 제10조제1항제3호의 개정규정에 해당하고 2001년 3월 31일 이전에 취득 또는 소유한 때에는 이를 2001년 4월 1일 취득 또는 소유한 것으로 본다.
The corporate combination on which the obligation to report accrues pursuant to the previous provisions as at the time this Act enters into force shall be governed by the previous provisions, notwithstanding the amended provisions of Article 12 (1), (2) and (5) through (7).|이 법 시행 당시 종전의 규정에 따라 신고의무가 발생한 기업결합에 대하여는 제12조제1항ㆍ제2항 및 제5항 내지 제7항의 개정규정에 불구하고 종전의 규정에 의한다.
The amended provisions of Article 12 (1) 2 shall apply to the corporate combination on which the obligation to report accrues pursuant to the previous provisions of Article 12 (1) 1 as at the time this Act enters into force even if the corporate combination falls under the amended provisions of Article 12 (1) 2 after this Act enters into force.|제12조제1항제2호의 개정규정은 이 법 시행 당시 종전의 제12조제1항제1호의 규정에 따라 신고의무가 발생한 기업결합으로서 이 법 시행 후 제12조제1항제2호의 개정규정에 해당하게 된 경우에도 이를 적용한다.
Where the corporate combination on which no obligation to report accrues, the corporate combination falls under the amended provisions of Article 12 (1) 1 and not less than one company are large-scale companies from among companies involving the corporate combination as at the timethis Act enters into force, the amended provisions of Article 12 (2), (5) and (7) shall apply to such case and a report on the corporate combination shall be made within 30 days from the date on which the corporate combination is performed, notwithstanding the amended provisions of paragraph (6) of the same Article.|이 법 시행 당시 신고의무가 발생하지 아니하나 제12조제1항제1호의 개정규정에 해당하는 기업결합으로서 기업결합의 당사회사 중 1 이상의 회사가 대규모회사인 경우에는 제12조제2항ㆍ제5항ㆍ제7항의 개정규정을 적용하고, 동조 제6항의 개정규정에 불구하고 그 기업결합일부터 30일 이내에 기업결합의 신고를 하여야 한다.
The amended provisions of Article 12 (9) shall apply, starting with the corporate combination for the examination of which an application is first filed with the Fair Trade Commission after this Act enters into force.|제12조제9항의 개정규정은 이 법 시행 후 최초로 공정거래위원회에 심사요청된 기업결합부터 이를 적용한다.
The stocks acquired or held by any company pursuant to the previous provisions of Article 10 (1) 3, which belongs to the enterprise group that is designated as the enterprise group subject to the restrictions on the total investment amount as at the time this Act enters into force shall be governed by the previous provisions even if they fail to meet the requirements provided for in the amended provisions of Article 10 (1) 3.|이 법 시행 당시 출자총액제한기업집단으로 지정되어 있는 기업집단에 속하는 회사가 종전의 제10조(출자총액의 제한)제1항제3호의 규정에 따라 취득 또는 소유하고 있는 주식은 제10조(출자총액의 제한)제1항제3호 개정규정의 요건을 충족하지 아니하는 경우에도 종전의 규정에 의한다.
The stocks acquired or held by any company pursuant to the previous provisions of Article 10 (1) 4, which belongs to the enterprise group that is designated as the enterprise group subject to the restrictions on the total investment amount as at the time this Act enters into force shall be governed by the amended provisions of Article 10 (1) 4.|이 법 시행 당시 출자총액제한기업집단으로 지정되어 있는 기업집단에 속하는 회사가 종전의 제10조(출자총액의 제한)제1항제4호의 규정에 따라 취득 또는 소유하고 있는 주식의 경우에는 제10조(출자총액의 제한)제1항제4호의 개정규정에 의한다.
(Enforcement Date) This Act shall enter into force on the date of its promulgation.|(시행일) 이 법은 공포한 날부터 시행한다.
(Applicability) The amended provisions of Article 10 (1) 7 shall apply with respect to the acquisition of stocks of a company established on or after this Act enters into force, and the amended provisions of subparagraph 8 of the same paragraph shall apply with respect to the acquisition of stocks of a company relocated to an area, other than the Seoul Metropolitan Area, on or after this Act enters into force.|(적용례) 제10조제1항제7호의 개정규정은 이 법 시행 후 최초로 설립되는 회사의 주식을 취득하는 경우부터 적용하고, 같은 항 제8호의 개정규정은 이 법 시행 후 최초로 지방으로 이전하는 회사의 주식을 취득하는 경우부터 적용한다.
Transactions terminated before this Act enters into force shall be governed by the former provisions notwithstanding the amended provisions of this Act.|이 법 시행 전에 종료된 거래에 대해서는 이 법 개정규정에도 불구하고 종전의 규정을 적용한다.
Transactions being continued as at the time this Act enters into force shall be governed by the former provisions for one year from the date of the enforcement date of this Act.|이 법 시행 당시 계속 중인 거래에 대해서는 이 법 시행일부터 1년간은 종전의 규정을 적용한다.
The amended provisions of Article 9-2 shall apply only to stocks acquired or owned, after this Act enters into force, by a company belonging to an enterprise group designated as an enterprise group subject to limitations on mutual investment under Article 14 as at the time this Act enters into force.|이 법 시행 당시 제14조의 상호출자제한기업집단으로 지정된 기업집단에 속하는 회사는 이 법 시행 후 취득 또는 소유하게 되는 주식에 한정하여 제9조의2의 개정규정을 적용한다.
The amended provisions of Article 9-2 shall apply only to stocks acquired or owned by a company belonging to an enterprise group designated as an enterprise group subject to limitations on mutual investment under Article 14 after the designation date, after this Act enters into force.|이 법 시행 후 제14조의 상호출자제한기업집단으로 지정되는 기업집단에 속하는 회사는 지정일 이후에 취득 또는 소유하게 되는 주식에 한정하여 제9조의2의 개정규정을 적용한다.
The term "enterpriser" means a person who conducts manufacturing business, service business, or any other business. Any executive, employee, agent or any other person who acts in the interest of the enterpriser shall be deemed an enterpriser in application of the provisions pertaining to enterprisers' organizations;|"사업자"라 함은 제조업, 서비스업, 기타 사업을 행하는 자를 말한다. 사업자의 이익을 위한 행위를 하는 임원·종업원·대리인 기타의 자는 사업자단체에 관한 규정의 적용에 있어서는 이를 사업자로 본다.
The term "holding company" means a company which makes controlling any domestic company's business through the ownership of stocks (including equities; hereinafter the same shall apply) as its main business and whose total assets are above the amount determined by Presidential Decree. In such cases, the standards for main business shall be determined by Presidential Decree;|"지주회사"라 함은 주식(지분을 포함한다. 이하 같다)의 소유를 통하여 국내회사의 사업내용을 지배하는 것을 주된 사업으로 하는 회사로서 자산총액이 대통령령이 정하는 금액이상인 회사를 말한다. 이 경우 주된 사업의 기준은 대통령령으로 정한다.
The term "subsidiary" means a domestic company the business of which is controlled by the holding company under the standards prescribed by Presidential Decree;|"자회사"라 함은 지주회사에 의하여 대통령령이 정하는 기준에 따라 그 사업내용을 지배받는 국내회사를 말한다.
The term "second-tier company" means a domestic company of which management is under the control of the subsidiary under the standards prescribed by Presidential Decree;|"손자회사"란 자회사에 의하여 대통령령으로 정하는 기준에 따라 사업내용을 지배받는 국내회사를 말한다.
The term"enterprise group" means a group of companies the businesses of which is substantially controlled by the same person according to the following distinction pursuant to the standards prescribed by Presidential Decree:|"기업집단"이라 함은 동일인이 다음 각목의 구분에 따라 대통령령이 정하는 기준에 의하여 사실상 그 사업내용을 지배하는 회사의 집단을 말한다.
The term "affiliated company" means that where two or more companies belong to the same enterprise group, each company is called as an affiliated company of the others;|"계열회사"라 함은 2이상의 회사가 동일한 기업집단에 속하는 경우에 이들 회사는 서로 상대방의 계열회사라 한다.
The term"enterprisers' organization" means an association or a federation which is organized by two or more enterprisers for the purpose of increasing their common interests, regardless of its form or federation thereof;|"사업자단체"라 함은 그 형태 여하를 불문하고 2이상의 사업자가 공동의 이익을 증진할 목적으로 조직한 결합체 또는 그 연합체를 말한다.
The term"executive" means a director, representative director, managing partner with unlimited liability, auditor or person in a similar position, or commercial employer, such as a manager, etc., who is capable of executing general business of the main or branch offices;|"임원"이라 함은 이사·대표이사·업무집행을 하는 무한책임사원·감사나 이에 준하는 자 또는 지배인등 본점이나 지점의 영업전반을 총괄적으로 처리할 수 있는 상업사용인을 말한다.
The term"resale price maintenance" means an act by which an enterpriser compels, in trading the goods or services, a counterpart enterpriser or an enterpriser by next stage of transaction to sell them only at the price fixed in advance, or transacts under any agreement or binding conditions thereon for such purpose;|"재판매가격유지행위"라 함은 사업자가 상품 또는 용역을 거래함에 있어서 거래상대방인 사업자 또는 그 다음 거래단계별 사업자에 대하여 거래가격을 정하여 그 가격대로 판매 또는 제공할 것을 강제하거나 이를 위하여 규약 기타 구속조건을 붙여 거래하는 행위를 말한다.
The term"market-dominating enterpriser" means any enterpriser who can determine, maintain, or change the prices, quantity or quality of commodities or services or other terms and conditions of business as a supplier or customer in a particular business area individually or jointly with other enterprisers. In deciding whether an enterpriser is a market-dominating enterpriser, his/her market share, whether and to what extent any barriers to enter into the market exist, and the relative size of competitive enterprisers shall be comprehensively taken into account;|"시장지배적사업자"라 함은 일정한 거래분야의 공급자나 수요자로서 단독으로 또는 다른 사업자와 함께 상품이나 용역의 가격·수량·품질 기타의 거래조건을 결정·유지 또는 변경할 수 있는 시장지위를 가진 사업자를 말한다. 시장지배적사업자를 판단함에 있어서는 시장점유율, 진입장벽의 존재 및 정도, 경쟁사업자의 상대적 규모등을 종합적으로 고려한다.
The term"particular business area" means an area in which any competitive relation exists or may exist, by the subject, stage or geographical area of a trade;|"일정한 거래분야"라 함은 거래의 객체별·단계별 또는 지역별로 경쟁관계에 있거나 경쟁관계가 성립될 수 있는 분야를 말한다.
The term"practices practically suppressing competition" means practices which cause or threaten to cause impacts on the determination of price, quantity, quality, or other terms or conditions of trading by intent of a certain enterpriser or an enterprisers' organization, because of reduced competition in a particular business area;|"경쟁을 실질적으로 제한하는 행위"라 함은 일정한 거래분야의 경쟁이 감소하여 특정 사업자 또는 사업자단체의 의사에 따라 어느 정도 자유로이 가격·수량·품질 기타 거래조건등의 결정에 영향을 미치거나 미칠 우려가 있는 상태를 초래하는 행위를 말한다.
The term"credit" means any loan and guarantee or acceptance of company obligation by domestic financial institutions;|"여신"이라 함은 국내금융기관이 행하는 대출 및 회사채무의 보증 또는 인수를 말한다.
The term "financial business or insurance business" means financial business and insurance business categorized according to the Korean Standard Industrial Classification that is published by the Commissioner of the National Statistical Office pursuant to Article 22 (1) of the Statistics Act.|"금융업 또는 보험업"이라 함은 「통계법」 제22조(표준분류)제1항의 규정에 의하여 통계청장이 고시하는 한국표준산업분류상 금융 및 보험업을 말한다.
Determining, maintaining or changing unreasonably the price of commodities or services (hereinafter referred to as "price");|상품의 가격이나 용역의 대가(이하 "가격"이라 한다)를 부당하게 결정·유지 또는 변경하는 행위
Unreasonably controlling the sale of commodities or provision of services;|상품의 판매 또는 용역의 제공을 부당하게 조절하는 행위
Unreasonably interfering with the business activities of other enterprisers;|다른 사업자의 사업활동을 부당하게 방해하는 행위
Unreasonably impeding the participation of new competitors;|새로운 경쟁사업자의 참가를 부당하게 방해하는 행위
Unfairly excluding competitive enterprisers, or doing considerable harm to the interests of consumers.|부당하게 경쟁사업자를 배제하기 위하여 거래하거나 소비자의 이익을 현저히 저해할 우려가 있는 행위
Market share of one enterpriser is 50/100 or more;|1사업자의 시장점유율이 100분의 50 이상
The total market share of not less than three enterprisers is 75/100 or more: Provided, That those whose market share is less than 10/100 shall be excluded herefrom.|3 이하의 사업자의 시장점유율의 합계가 100분의 75 이상. 다만, 이 경우에 시장점유율이 100분의 10 미만인 자를 제외한다.
The acquisition or ownership of stocks of other companies;|다른 회사의 주식의 취득 또는 소유
The concurrent holding of an executive's position in another company (hereinafter referred to as "concurrent holding of an executive's position") by an executive or employee (referring to a person who continues to be engaged in the affairs of the company, but is not an executive; hereinafter the same shall apply);|임원 또는 종업원(계속하여 회사의 업무에 종사하는 자로서 임원외의 자를 말한다. 이하 같다)에 의한 다른 회사의 임원지위의 겸임(이하 "임원겸임"이라 한다)
A merger with other companies;|다른 회사와의 합병
An acquisition by transfer, lease or acceptance by mandate of the whole or main part of a business of another company, or the acquisition by transfer of the whole or main part of fixed assets used for the business of another company (hereinafter referred to as "acquisition by transfer of business");|다른 회사의 영업의 전부 또는 주요부분의 양수·임차 또는 경영의 수임이나 다른 회사의 영업용고정자산의 전부 또는 주요부분의 양수(이하 "영업양수"라 한다)
Participation in the establishment of a new company: Provided, That this shall not apply to any of the following cases:|새로운 회사설립에의 참여. 다만, 다음 각목의 1에 해당하는 경우는 제외한다.
Where the effect of efficiency promotion attainable through the combination of enterprises is more than the negative effect produced by restricted competition;|당해 기업결합외의 방법으로는 달성하기 어려운 효율성 증대효과가 경쟁제한으로 인한 폐해보다 큰 경우
Where such combination is made with an inviable company, falling under the requirements determined by Presidential Decree, such as the company whose total capital in a balance sheet is less than its paid-in capital for a reasonable period.|상당기간 대차대조표상의 자본총계가 납입자본금보다 작은 상태에 있는 등 회생이 불가한 회사와의 기업결합으로서 대통령령이 정하는 요건에 해당하는 경우
